Timeslot,Kp Index,CME Count,Average CME speed,Fastest CME speed,Latitude of Fastest CME,Longitude of Fastest CME,Half Angle of Fastest CME,Fastest CME Type,Flare Count,Strong Flare Count,Average Flare Length,HSS Count,IPS Count
2021-05-21 06:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-05-21 09:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-05-21 12:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-05-21 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-05-21 18:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-05-21 21:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-22 00:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-05-22 03:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-22 06:00:00+00:00,1.0,0,,,,,,,1,0,12.0,0,0
2021-05-22 09:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-05-22 12:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-05-22 15:00:00+00:00,1.0,0,,,,,,,2,1,22.500000000000004,0,0
2021-05-22 18:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-05-22 21:00:00+00:00,0.667,0,,,,,,,1,1,13.0,0,0
2021-05-23 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-05-23 03:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-05-23 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-23 09:00:00+00:00,1.0,0,,,,,,,2,1,17.0,0,0
2021-05-23 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-23 15:00:00+00:00,0.333,0,,,,,,,1,0,10.0,0,0
2021-05-23 18:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-23 21:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-05-24 00:00:00+00:00,1.333,0,,,,,,,1,0,14.0,0,0
2021-05-24 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-05-24 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-05-24 09:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-24 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-05-24 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-05-24 18:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-05-24 21:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-05-25 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-05-25 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-05-25 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-05-25 09:00:00+00:00,0.333,1,334.0,334.0,7.0,86.0,26.0,S,0,0,,0,0
2021-05-25 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-25 15:00:00+00:00,1.0,2,640.5,670.0,13.0,25.0,26.0,C,0,0,,0,0
2021-05-25 18:00:00+00:00,0.333,1,806.0,806.0,8.0,25.0,31.0,C,0,0,,0,0
2021-05-25 21:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-05-26 00:00:00+00:00,0.667,2,599.5,699.0,5.0,22.0,26.0,C,0,0,,0,0
2021-05-26 03:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-05-26 06:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-05-26 09:00:00+00:00,1.0,1,703.0,703.0,1.0,27.0,23.0,C,0,0,,0,1
2021-05-26 12:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-05-26 15:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-05-26 18:00:00+00:00,4.667,0,,,,,,,0,0,,0,0
2021-05-26 21:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-05-27 00:00:00+00:00,4.333,0,,,,,,,0,0,,0,0
2021-05-27 03:00:00+00:00,3.0,2,439.5,585.0,6.0,35.0,11.0,C,0,0,,0,0
2021-05-27 06:00:00+00:00,4.0,0,,,,,,,0,0,,0,0
2021-05-27 09:00:00+00:00,3.0,1,227.0,227.0,3.0,78.0,20.0,S,0,0,,0,0
2021-05-27 12:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-05-27 15:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-05-27 18:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-05-27 21:00:00+00:00,1.0,1,289.0,289.0,-1.0,-100.0,19.0,S,0,0,,0,0
2021-05-28 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-05-28 03:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-28 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-05-28 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-05-28 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-28 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-05-28 18:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-05-28 21:00:00+00:00,0.0,0,,,,,,,1,0,113.0,0,0
2021-05-29 00:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-05-29 03:00:00+00:00,0.333,1,259.0,259.0,11.0,51.0,37.0,S,0,0,,0,0
2021-05-29 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-29 09:00:00+00:00,2.333,1,137.0,137.0,8.0,39.0,20.0,S,0,0,,0,0
2021-05-29 12:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-05-29 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-05-29 18:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-05-29 21:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-05-30 00:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-05-30 03:00:00+00:00,0.667,1,435.0,435.0,-13.0,65.0,26.0,S,0,0,,0,0
2021-05-30 06:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-05-30 09:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-05-30 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-30 15:00:00+00:00,1.0,1,1067.0,1067.0,-5.0,60.0,45.0,O,0,0,,0,0
2021-05-30 18:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-05-30 21:00:00+00:00,2.333,1,949.0,949.0,-5.0,59.0,44.0,C,0,0,,0,0
2021-05-31 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-31 03:00:00+00:00,0.667,2,646.5,824.0,-9.0,62.0,46.0,C,0,0,,0,0
2021-05-31 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-31 09:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-05-31 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-05-31 15:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-05-31 18:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-05-31 21:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-06-01 00:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-01 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-01 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-06-01 09:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-06-01 12:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-06-01 15:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-06-01 18:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-06-01 21:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-06-02 00:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-06-02 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-02 06:00:00+00:00,0.333,1,350.0,350.0,-8.0,87.0,22.0,S,0,0,,0,0
2021-06-02 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-02 12:00:00+00:00,2.667,0,,,,,,,0,0,,0,1
2021-06-02 15:00:00+00:00,2.0,1,486.0,486.0,5.0,73.0,20.0,S,0,0,,0,0
2021-06-02 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-02 21:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-03 00:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-03 03:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-03 06:00:00+00:00,2.333,1,412.0,412.0,-16.0,63.0,18.0,S,0,0,,0,0
2021-06-03 09:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-03 12:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-03 15:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-03 18:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-03 21:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-06-04 00:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-04 03:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-04 06:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-04 09:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-04 12:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-04 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-04 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-04 21:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-05 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-05 03:00:00+00:00,0.667,1,312.0,312.0,-18.0,68.0,15.0,S,0,0,,0,0
2021-06-05 06:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-05 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-05 12:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-05 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-05 18:00:00+00:00,1.333,2,480.5,649.0,-19.0,-47.0,28.0,C,0,0,,0,0
2021-06-05 21:00:00+00:00,2.0,1,572.0,572.0,2.0,157.0,19.0,C,0,0,,0,0
2021-06-06 00:00:00+00:00,2.0,1,269.0,269.0,-17.0,73.0,14.0,S,0,0,,0,0
2021-06-06 03:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-06 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-06 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-06 12:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-06-06 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-06 18:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-06 21:00:00+00:00,1.333,1,254.0,254.0,-14.0,71.0,16.0,S,0,0,,0,0
2021-06-07 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-07 03:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-07 06:00:00+00:00,2.333,0,,,,,,,0,0,,0,1
2021-06-07 09:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-06-07 12:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-06-07 15:00:00+00:00,3.333,0,,,,,,,0,0,,1,0
2021-06-07 18:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-06-07 21:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-06-08 00:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-06-08 03:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-06-08 06:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-08 09:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-08 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-08 15:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-08 18:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-08 21:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-09 00:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-09 03:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-09 06:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-09 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-09 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-09 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-09 18:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-09 21:00:00+00:00,0.0,1,454.0,454.0,-2.0,-16.0,10.0,S,0,0,,0,0
2021-06-10 00:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-10 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-10 06:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-10 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-10 12:00:00+00:00,1.0,1,303.0,303.0,-8.0,43.0,19.0,S,0,0,,0,0
2021-06-10 15:00:00+00:00,2.0,1,260.0,260.0,3.0,-42.0,17.0,S,0,0,,0,0
2021-06-10 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-10 21:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-11 00:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-06-11 03:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-06-11 06:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-06-11 09:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-11 12:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-06-11 15:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-11 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-11 21:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-06-12 00:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-06-12 03:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-06-12 06:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-12 09:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-06-12 12:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-06-12 15:00:00+00:00,2.0,1,1002.0,1002.0,12.0,-122.0,34.0,O,0,0,,0,0
2021-06-12 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-12 21:00:00+00:00,1.333,1,544.0,544.0,6.0,105.0,31.0,C,0,0,,0,0
2021-06-13 00:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-06-13 03:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-06-13 06:00:00+00:00,0.333,1,725.0,725.0,-15.0,-128.0,29.0,C,0,0,,0,0
2021-06-13 09:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-13 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-13 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-13 18:00:00+00:00,0.333,1,559.0,559.0,11.0,116.0,27.0,C,0,0,,0,0
2021-06-13 21:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-06-14 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-14 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-14 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-14 09:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-14 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-14 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-14 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-14 21:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-15 00:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-15 03:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-15 06:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-15 09:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-15 12:00:00+00:00,3.333,1,176.0,176.0,-7.0,47.0,20.0,S,0,0,,1,1
2021-06-15 15:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-06-15 18:00:00+00:00,5.0,0,,,,,,,0,0,,0,0
2021-06-15 21:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-06-16 00:00:00+00:00,4.0,0,,,,,,,0,0,,0,0
2021-06-16 03:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-06-16 06:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-06-16 09:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-06-16 12:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-06-16 15:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-06-16 18:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-06-16 21:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-06-17 00:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-17 03:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-06-17 06:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-06-17 09:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-17 12:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-17 15:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-17 18:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-17 21:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-18 00:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-06-18 03:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-18 06:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-18 09:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-18 12:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-06-18 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-18 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-18 21:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-19 00:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-19 03:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-19 06:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-19 09:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-19 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-19 15:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-19 18:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-19 21:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-20 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-20 03:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-20 06:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-20 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,1
2021-06-20 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-20 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-20 18:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-20 21:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-06-21 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-21 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-21 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-06-21 09:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-21 12:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-21 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-21 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-21 21:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-22 00:00:00+00:00,1.333,1,279.0,279.0,-2.0,-34.0,32.0,S,0,0,,0,0
2021-06-22 03:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-06-22 06:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-22 09:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-22 12:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-06-22 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-22 18:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-22 21:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-23 00:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-06-23 03:00:00+00:00,1.0,1,222.0,222.0,-30.0,148.0,20.0,S,0,0,,0,0
2021-06-23 06:00:00+00:00,0.667,0,,,,,,,1,0,51.0,0,0
2021-06-23 09:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-23 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-23 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-23 18:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-23 21:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-06-24 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-24 03:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-24 06:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-24 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-24 12:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-24 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-24 18:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-06-24 21:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-06-25 00:00:00+00:00,3.0,1,266.0,266.0,17.0,67.0,21.0,S,0,0,,0,0
2021-06-25 03:00:00+00:00,1.667,1,280.0,280.0,-11.0,-27.0,17.0,S,1,0,41.0,0,0
2021-06-25 06:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-25 09:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-25 12:00:00+00:00,1.333,0,,,,,,,1,0,27.0,0,0
2021-06-25 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-25 18:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-25 21:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-26 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-26 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-26 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-26 09:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-26 12:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-26 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-26 18:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-26 21:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-27 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-27 03:00:00+00:00,0.333,1,479.0,479.0,-5.0,-90.0,37.0,S,0,0,,0,0
2021-06-27 06:00:00+00:00,1.0,1,472.0,472.0,26.0,47.0,5.0,S,0,0,,0,0
2021-06-27 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-27 12:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-27 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-27 18:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-27 21:00:00+00:00,0.667,1,308.0,308.0,-6.0,170.0,28.0,S,0,0,,0,0
2021-06-28 00:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-28 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-28 06:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-28 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-28 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-28 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-06-28 18:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-28 21:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-29 00:00:00+00:00,1.0,1,483.0,483.0,-9.0,77.0,24.0,S,0,0,,0,0
2021-06-29 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-29 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-29 09:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-06-29 12:00:00+00:00,1.667,1,481.0,481.0,-7.0,83.0,33.0,S,0,0,,0,0
2021-06-29 15:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-06-29 18:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-06-29 21:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-06-30 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,1
2021-06-30 03:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-06-30 06:00:00+00:00,2.667,1,1181.0,1181.0,18.0,131.0,38.0,O,0,0,,0,0
2021-06-30 09:00:00+00:00,3.0,0,,,,,,,0,0,,1,0
2021-06-30 12:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-06-30 15:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-06-30 18:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-06-30 21:00:00+00:00,4.0,0,,,,,,,0,0,,0,0
2021-07-01 00:00:00+00:00,3.0,0,,,,,,,0,0,,0,1
2021-07-01 03:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-07-01 06:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-07-01 09:00:00+00:00,0.667,1,213.0,213.0,-4.0,-107.0,27.0,S,0,0,,0,0
2021-07-01 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-07-01 15:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-07-01 18:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-07-01 21:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-07-02 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-07-02 03:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-07-02 06:00:00+00:00,1.333,1,378.0,378.0,0.0,36.0,30.0,S,0,0,,0,0
2021-07-02 09:00:00+00:00,1.0,1,345.0,345.0,-6.0,-100.0,24.0,S,0,0,,0,0
2021-07-02 12:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-07-02 15:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-07-02 18:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-07-02 21:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-07-03 00:00:00+00:00,2.0,1,413.0,413.0,-2.0,102.0,35.0,S,1,0,25.0,0,0
2021-07-03 03:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
