hssID,eventTime,instruments,submissionTime,versionId,link,linkedEvents
2022-12-29T20:52:00-HSS-001,2022-12-29T20:52Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2022-12-30T13:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23063/-1,[{'activityID': '2022-12-27T17:05:00-RBE-001'}]
2023-01-05T22:35:00-HSS-001,2023-01-05T22:35Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-01-06T19:17Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23166/-1,
2023-01-10T00:23:00-HSS-001,2023-01-10T00:23Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-01-12T22:01Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23284/-1,
2023-01-13T17:36:00-HSS-001,2023-01-13T17:36Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-01-15T20:33Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23329/-1,[{'activityID': '2023-01-13T16:23:00-IPS-001'}]
2023-01-20T22:53:00-HSS-001,2023-01-20T22:53Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-01-21T20:12Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23405/-1,
2023-01-30T19:45:00-HSS-001,2023-01-30T19:45Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-01-31T13:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23526/-1,
2023-01-30T03:53:00-HSS-001,2023-01-30T03:53Z,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]",2023-01-31T14:54Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23524/-1,
2023-01-25T12:30:00-HSS-001,2023-01-25T12:30Z,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]",2023-01-31T15:00Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23461/-1,[{'activityID': '2023-01-25T08:30:00-IPS-001'}]
2023-01-25T18:40:00-HSS-001,2023-01-25T18:40Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-01-31T15:01Z,5,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23463/-1,
2023-02-05T15:35:00-HSS-001,2023-02-05T15:35Z,"[{'displayName': 'STEREO A: PLASTIC'}, {'displayName': 'STEREO A: IMPACT'}]",2023-02-07T17:56Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23619/-1,[{'activityID': '2023-02-05T15:30:00-IPS-001'}]
2023-02-05T22:48:00-HSS-001,2023-02-05T22:48Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-02-07T19:00Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23617/-1,"[{'activityID': '2023-02-05T20:39:00-IPS-001'}, {'activityID': '2023-02-08T12:45:00-RBE-001'}, {'activityID': '2023-02-12T14:00:00-RBE-001'}]"
2023-02-01T15:40:00-HSS-001,2023-02-01T15:40Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}, {'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]",2023-02-08T14:18Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23562/-1,[{'activityID': '2023-02-01T15:40:00-IPS-001'}]
2023-02-10T19:15:00-HSS-001,2023-02-10T19:15Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-02-13T20:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23752/-1,[{'activityID': '2023-02-12T14:00:00-RBE-001'}]
2023-02-15T23:05:00-HSS-001,2023-02-15T23:05Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-02-20T19:17Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23790/-1,
2023-02-21T07:54:00-HSS-001,2023-02-21T07:54Z,"[{'displayName': 'STEREO A: PLASTIC'}, {'displayName': 'STEREO A: IMPACT'}]",2023-02-22T18:19Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23867/-1,
2023-02-22T23:26:00-HSS-001,2023-02-22T23:26Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}]",2023-02-23T15:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23888/-1,[{'activityID': '2023-02-23T19:30:00-RBE-001'}]
2023-02-25T11:00:00-HSS-001,2023-02-25T11:00Z,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]",2023-02-26T13:28Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23964/-1,[{'activityID': '2023-02-25T10:00:00-IPS-001'}]
2023-02-26T18:38:00-HSS-001,2023-02-26T18:38Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-02-26T19:51Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/23978/-1,"[{'activityID': '2023-02-26T18:43:00-IPS-001'}, {'activityID': '2023-02-27T03:00:00-GST-001'}, {'activityID': '2023-02-28T21:55:00-RBE-001'}]"
2023-03-02T21:35:00-HSS-001,2023-03-02T21:35Z,"[{'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}, {'displayName': 'DSCOVR: PLASMAG'}]",2023-03-08T20:27Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/24121/-1,[{'activityID': '2023-03-05T05:05:00-RBE-001'}]
2023-03-14T04:00:00-HSS-001,2023-03-14T04:00Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-03-20T16:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/24322/-1,[{'activityID': '2023-03-14T03:58:00-IPS-001'}]
2023-03-15T20:13:00-HSS-001,2023-03-15T20:13Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-03-21T13:23Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/24275/-1,
2023-03-21T05:20:00-HSS-001,2023-03-21T05:20Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-03-22T18:20Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/24352/-1,
2023-03-24T14:19:00-HSS-001,2023-03-24T14:19Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-03-25T13:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/24376/-1,[{'activityID': '2023-03-27T00:25:00-RBE-001'}]
2023-03-30T12:45:00-HSS-001,2023-03-30T12:45Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-03-31T12:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/24438/-1,[{'activityID': '2023-03-31T18:15:00-RBE-001'}]
2023-04-10T06:24:00-HSS-001,2023-04-10T06:24Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-04-10T12:24Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/24585/-1,[{'activityID': '2023-04-09T21:57:00-IPS-001'}]
2023-04-09T10:48:00-HSS-001,2023-04-09T10:48Z,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]",2023-04-10T17:05Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/24579/-1,
2023-04-26T17:30:00-HSS-001,2023-04-26T17:30Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-05-02T20:14Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/24818/-1,[{'activityID': '2023-04-30T07:50:00-RBE-001'}]
2023-05-20T03:34:00-HSS-001,2023-05-20T03:34Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-05-20T13:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/25256/-1,"[{'activityID': '2023-05-20T00:00:00-GST-001'}, {'activityID': '2023-05-21T14:55:00-RBE-001'}]"
2023-05-22T14:25:00-HSS-001,2023-05-22T14:25Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-05-24T15:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/25339/-1,[{'activityID': '2023-05-23T13:20:00-RBE-001'}]
2023-05-06T05:24:00-HSS-001,2023-05-06T05:24Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-05-26T11:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/25360/-1,[{'activityID': '2023-05-06T00:25:00-IPS-001'}]
2023-06-11T01:40:00-HSS-001,2023-06-11T01:40Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-06-12T13:11Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/25533/-1,[{'activityID': '2023-06-10T23:09:00-IPS-001'}]
2023-06-15T02:00:00-HSS-001,2023-06-15T02:00Z,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]",2023-06-15T19:05Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/25570/-1,[{'activityID': '2023-06-14T21:00:00-IPS-001'}]
2023-06-15T09:15:00-HSS-001,2023-06-15T09:15Z,"[{'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-06-15T19:42Z,5,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/25571/-1,"[{'activityID': '2023-06-15T05:46:00-IPS-001'}, {'activityID': '2023-06-15T21:00:00-GST-001'}, {'activityID': '2023-06-17T13:35:00-RBE-001'}]"
2023-06-19T14:00:00-HSS-001,2023-06-19T14:00Z,"[{'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}, {'displayName': 'DSCOVR: PLASMAG'}]",2023-06-23T17:34Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/25685/-1,[{'activityID': '2023-06-23T14:10:00-RBE-001'}]
2023-06-23T09:30:00-HSS-001,2023-06-23T09:30Z,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]",2023-06-27T16:38Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/25737/-1,[{'activityID': '2023-06-23T11:00:00-IPS-001'}]
2023-06-23T14:16:00-HSS-001,2023-06-23T14:16Z,"[{'displayName': 'ACE: MAG'}, {'displayName': 'ACE: SWEPAM'}]",2023-06-27T16:40Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/25733/-1,"[{'activityID': '2023-06-23T17:33:00-IPS-001'}, {'activityID': '2023-06-27T12:50:00-RBE-001'}]"
2023-07-29T21:10:00-HSS-001,2023-07-29T21:10Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-07-31T16:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/26267/-1,
2023-08-10T18:00:00-HSS-001,2023-08-10T18:00Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-08-11T16:11Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/26479/-1,[{'activityID': '2023-08-10T16:00:00-IPS-001'}]
2023-08-18T01:54:00-HSS-001,2023-08-18T01:54Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-08-18T17:41Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/26545/-1,
2023-08-19T19:10:00-HSS-001,2023-08-19T19:10Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-08-20T16:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/26573/-1,
2023-09-01T18:00:00-HSS-001,2023-09-01T18:00Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-09-05T17:07Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/26729/-1,"[{'activityID': '2023-09-01T18:00:00-IPS-001'}, {'activityID': '2023-09-03T00:00:00-GST-001'}, {'activityID': '2023-09-05T15:25:00-RBE-001'}]"
2023-09-27T16:40:00-HSS-001,2023-09-27T16:40Z,[{'displayName': 'DSCOVR: PLASMAG'}],2023-09-27T19:33Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27122/-1,[{'activityID': '2023-10-03T14:05:00-RBE-001'}]
2023-07-05T12:00:00-HSS-001,2023-07-05T12:00Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-10-03T15:25Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/25848/-1,[{'activityID': '2023-07-05T17:55:00-IPS-001'}]
2023-10-03T11:12:00-HSS-001,2023-10-03T11:12Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-10-11T20:01Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27248/-1,
2023-10-13T09:08:00-HSS-001,2023-10-13T09:08Z,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]",2023-10-13T19:55Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27289/-1,[{'activityID': '2023-10-13T01:42:00-IPS-001'}]
2023-10-13T11:55:00-HSS-001,2023-10-13T11:55Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-10-15T13:52Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27290/-1,[{'activityID': '2023-10-13T06:50:00-IPS-001'}]
2023-10-18T09:02:00-HSS-001,2023-10-18T09:02Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-10-26T18:09Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27376/-1,[{'activityID': '2023-10-18T02:31:00-IPS-001'}]
2023-10-26T21:00:00-HSS-001,2023-10-26T21:00Z,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]",2023-10-27T17:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27490/-1,[{'activityID': '2023-10-26T11:10:00-IPS-001'}]
2023-10-26T12:38:00-HSS-001,2023-10-26T12:38Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-10-27T17:53Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27469/-1,[{'activityID': '2023-10-26T03:43:00-IPS-001'}]
2023-10-28T05:54:00-HSS-001,2023-10-28T05:54Z,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]",2023-10-29T15:42Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27501/-1,
2023-10-28T05:35:00-HSS-001,2023-10-28T05:35Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-10-30T20:12Z,5,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27500/-1,"[{'activityID': '2023-10-28T03:36:00-IPS-001'}, {'activityID': '2023-10-29T15:20:00-RBE-001'}]"
2023-11-06T11:47:00-HSS-001,2023-11-06T11:47Z,"[{'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}, {'displayName': 'DSCOVR: PLASMAG'}]",2023-11-07T14:28Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27636/-1,[{'activityID': '2023-11-07T15:35:00-RBE-001'}]
2023-11-13T16:17:00-HSS-001,2023-11-13T16:17Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-11-16T19:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27734/-1,
2023-11-22T05:14:00-HSS-001,2023-11-22T05:14Z,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]",2023-11-22T17:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27817/-1,[{'activityID': '2023-11-22T03:43:00-IPS-001'}]
2023-11-21T20:40:00-HSS-001,2023-11-21T20:40Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-11-28T17:09Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27809/-1,"[{'activityID': '2023-11-21T20:00:00-IPS-001'}, {'activityID': '2023-11-22T05:40:00-MPC-001'}, {'activityID': '2023-11-24T14:15:00-RBE-001'}]"
2023-11-24T18:50:00-HSS-001,2023-11-24T18:50Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-11-29T14:46Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/27931/-1,"[{'activityID': '2023-11-24T18:50:00-IPS-001'}, {'activityID': '2023-11-25T09:28:00-MPC-001'}, {'activityID': '2023-11-25T18:00:00-GST-001'}]"
2023-12-04T08:19:00-HSS-001,2023-12-04T08:19Z,"[{'displayName': 'STEREO A: PLASTIC'}, {'displayName': 'STEREO A: IMPACT'}]",2023-12-04T20:32Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/28012/-1,
2023-12-03T16:08:00-HSS-001,2023-12-03T16:08Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]",2023-12-06T13:17Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/28003/-1,[{'activityID': '2023-12-07T16:25:00-RBE-001'}]
2023-12-18T17:58:00-HSS-001,2023-12-18T17:58Z,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}]",2023-12-20T21:59Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/HSS/28257/-1,[{'activityID': '2023-12-21T13:35:00-RBE-001'}]
